country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
United States,2003,USA,291109824,1.37088E+13,35.669,16.751,218.864,63.713,183.23,53.34,1.379,0.242,531.988,1.903,116.083,21347.74,6214.537,6780.053,1973.74,-2.809,-177.791,21130.383,6151.262,51.015,23.558,3875.36,3868.94,14.666,0.313,82.266,90619.109,1.924,0.428,98.141,9467.32,2756.03,79145.797,23040.119,71.235,87.339,-2.89,-179.211,6021.9,2232.525,649.91,20686.01,1.296,66.271,17789.02,5178.558,16.798,22.827,2058.23,4.572,29.401,782.949,918.107,267.27,2689.532,6.908,2.968,0.972,-15.877,3339.991,3822.99,1112.91,11473.304,28.765,12.661,6.42,0.166,-2.094,-62.584,2237.292,2623.512,763.73,7685.389,19.74,8.481,1.515,161.27,10803.683,454.742,132.38,37112.051,-2.734,-108.729,13285.822,3867.633,3.422,40.954,221.493,70.19,16.85,-0.637,-1.705,241.112,57.882,760.857,1.814,0.436,0.84,13290.311,26380.113,7.461,46.707,1102.699,1199.479,349.18,3787.915,9.025,4.18,1.505,0.015,1.771,1.821,0.53,6.084,0.014,0.007,8.047,2.245,32.773,38.439,11.19,112.579,0.289,0.124
United States,2004,USA,293947872,1.42279E+13,26.232,16.713,273.609,80.427,182.141,53.54,1.355,0.299,528.833,0.651,40.445,21279.223,6254.982,6730.105,1978.3,3.433,211.163,21644.74,6362.425,50.059,23.255,3963.26,3951.95,14.693,1.961,517.436,91504.484,1.89,1.992,459.006,9587.687,2818.28,79943.172,23499.125,71.314,87.365,0.405,24.376,6046.277,2415.734,710.1,20569.215,-2.847,-147.458,17115.621,5031.101,17.968,22.479,2089.92,-2.747,-26.358,756.591,884.272,259.93,2573.895,6.577,2.813,3.201,58.431,3398.422,3856.704,1133.67,11561.31,28.686,12.635,11.31,0.285,3.247,57.924,2295.216,2682.551,788.53,7808.243,19.953,8.533,3.649,394.184,11197.866,441.847,129.88,38094.734,-2.165,-83.728,12872.708,3783.905,3.286,41.632,223.007,70.49,16.95,0.86,1.515,239.804,57.663,758.663,1.784,0.429,0.829,13444.391,26897.549,3.114,0.507,1103.206,1174.154,345.14,3753.067,8.733,4.102,14.325,0.241,2.012,1.973,0.58,6.844,0.015,0.007,26.425,8.396,41.169,48.104,14.14,140.056,0.358,0.153
United States,2005,USA,296842656,1.47037E+13,16.846,13.549,316.583,93.975,182.858,54.28,1.345,0.349,530.549,1.47,91.974,21381.551,6346.957,6780.932,2012.87,1.458,92.737,21746.072,6455.162,49.885,23.586,4059.77,4034.99,14.994,0.047,12.584,90654.531,1.83,0.059,13.84,9769.351,2899.96,79210.195,23512.965,71.87,87.376,-1.56,-94.347,5951.93,2563.513,760.96,20050.789,-2.717,-136.692,16488.225,4894.408,18.859,22.118,2140.76,1.475,6.302,762.893,888.552,263.76,2570.024,6.537,2.835,1.186,-1.254,3397.168,3823.676,1135.03,11444.341,28.13,12.624,24.78,0.61,-0.83,-33.448,2261.768,2634.358,781.99,7619.417,19.38,8.405,0.145,16.212,11214.078,424.905,126.13,37777.852,-5.031,-190.371,12105.854,3593.534,3.126,41.672,224.874,70.92,16.64,0.907,1.866,238.914,56.057,757.552,1.758,0.412,0.836,13593.026,26910.133,5.078,32.195,1135.401,1189.317,353.04,3824.924,8.749,4.219,7.272,0.133,2.144,1.853,0.55,7.224,0.014,0.008,25.925,10.345,51.514,59.998,17.81,173.54,0.441,0.191
United States,2006,USA,299753088,1.50959E+13,40.143,37.725,439.362,131.7,183.017,54.86,1.356,0.493,521.925,-1.533,-97.274,20849.436,6249.683,6640.499,1990.51,2.607,168.256,22096.246,6623.418,49.186,23.409,4065.36,4046.94,15.158,-0.788,-212.014,89067.039,1.769,-1.389,-326.596,9603.104,2878.56,77351.562,23186.369,71.129,86.846,-1.447,-86.152,5865.778,2723.708,816.44,19568.699,2.51,122.832,16737.91,5017.24,20.174,21.971,2112.2,7.175,49.595,812.488,943.076,282.69,2710.525,6.985,3.043,5.63,114.581,3511.749,3897.808,1168.38,11715.473,28.871,13.154,18.42,0.453,0.669,0.813,2262.581,2626.228,787.22,7548.15,19.452,8.475,-1.277,-143.169,11070.909,238.897,71.61,36933.43,-1.452,-52.161,11814.301,3541.373,1.769,41.467,226.212,71.37,16.51,0.667,1.339,238.096,55.079,754.663,1.764,0.408,0.847,13500.912,26698.119,14.669,113.767,1249.168,1271.58,381.16,4167.322,9.418,4.679,10.086,0.201,2.346,1.701,0.51,7.826,0.013,0.009,49.289,24.907,76.421,88.706,26.59,254.947,0.657,0.286
United States,2007,USA,302743392,1.53645E+13,26.305,34.643,549.454,166.344,183.456,55.54,1.341,0.615,524.969,1.347,84.167,20921.512,6333.85,6660.625,2016.46,-1.248,-82.629,21605.061,6540.789,48.677,23.403,4173.82,4142.57,15.307,1.37,365.668,89395.141,1.761,1.685,390.619,9870.537,2988.24,77877.797,23576.988,72.135,87.116,6.403,375.605,6241.383,2961.551,896.59,20616.082,4.019,201.648,17238.654,5218.889,21.643,23.062,2174.72,-14.884,-125.252,687.236,794.766,240.61,2270.03,5.808,2.539,1.586,-24.951,3486.798,3812.899,1154.33,11517.339,27.865,12.884,31.25,0.749,2.44,40.715,2303.296,2663.708,806.42,7608.082,19.467,8.511,-0.625,-69.154,11001.755,248.362,75.19,36340.199,0.155,5.504,11715.786,3546.877,1.815,40.651,228.429,72.24,16.7,1.077,2.217,238.618,55.162,754.53,1.744,0.403,0.844,13683.437,27063.787,0.22,-65.666,1183.502,1149.191,347.91,3909.257,8.398,4.373,32.868,0.752,3.097,2.015,0.61,10.231,0.015,0.011,29.564,21.974,98.395,113.793,34.45,325.012,0.832,0.364
United States,2008,USA,305694912,1.53197E+13,36.596,60.875,743.287,227.219,180.016,55.03,1.34,0.86,518.419,-1.591,-100.795,20389.789,6233.055,6496.02,1985.8,1.527,99.851,21723.098,6640.64,48.345,23.605,4140.35,4107.53,15.556,-2.432,-658.273,86378.648,1.724,-3.314,-781.326,9565.779,2924.21,74569.977,22795.662,71.191,86.329,0.762,47.529,6288.912,2888.435,882.98,20572.512,4.633,241.786,17863.15,5460.674,21.497,23.817,2129.42,3.296,18.24,705.476,813.033,248.54,2307.778,6.051,2.672,6.579,123.055,3609.854,3870.918,1183.32,11808.681,28.809,13.671,32.82,0.793,-0.027,-14.92,2288.376,2637.303,806.21,7485.817,19.628,8.666,-6.618,-728.061,10273.694,181.325,55.43,33607.672,-0.903,-32.033,11497.881,3514.844,1.349,38.907,227.048,72.35,17.32,-0.431,-1.381,236.674,56.658,742.728,1.761,0.422,0.86,13436.697,26405.514,17.38,137.975,1321.477,1233.615,377.11,4322.863,9.181,5.005,49.082,1.492,4.589,2.813,0.86,15.012,0.021,0.017,60.706,58.75,157.145,181.096,55.36,514.058,1.348,0.595
United States,2009,USA,308512032,1.48943E+13,13.607,30.918,836.716,258.137,176.622,54.49,1.383,1.028,496.259,-12.044,-750.678,17770.381,5482.376,5691.512,1755.9,-9.34,-620.218,19514.385,6020.422,44.568,21.837,3973.87,3939.82,15.693,-4.923,-1299.982,81376.18,1.686,-6.14,-1399.76,8834.048,2725.41,69351.922,21395.902,69.176,85.224,-1.791,-112.631,6176.281,2985.232,920.98,20019.578,2.109,115.151,18073.283,5575.825,23.376,24.601,1955.17,8.157,52.838,758.314,871.344,268.82,2457.971,6.823,3.021,4.281,99.775,3709.628,3936.346,1214.41,12024.258,30.824,14.776,34.05,0.857,-0.912,-34.87,2253.506,2589.364,798.85,7304.434,20.276,8.976,-5.222,-536.45,9737.244,157.303,48.53,31561.959,6.738,236.836,12160.563,3751.68,1.232,38.785,225.447,71.96,17.47,-0.532,-1.601,233.249,56.627,730.756,1.826,0.443,0.898,12770.394,25105.531,11.513,134.645,1456.122,1346.982,415.56,4719.823,10.548,5.8,27.121,1.209,5.798,2.885,0.89,18.792,0.023,0.023,33.457,51.282,208.427,239.504,73.89,675.588,1.875,0.83
United States,2010,USA,311182848,1.52706E+13,14.967,38.636,953.695,296.773,180.248,56.09,1.363,1.144,501.337,5.803,318.165,18640.299,5800.542,5936.349,1847.29,1.917,115.406,19717.758,6135.828,44.903,22.351,4139.92,4113.94,15.852,3.371,846.332,83397.477,1.699,3.635,777.801,9263.011,2882.49,71256.188,22173.703,70.066,85.442,4.949,305.654,6481.935,3174.018,987.7,20829.986,3.152,175.749,18482.941,5751.574,24.009,24.977,2062.47,-5.251,-44.228,714.086,818.49,254.7,2294.748,6.191,2.752,3.731,68.533,3778.161,3957.32,1231.45,12141.289,29.934,14.558,25.98,0.628,1.016,8.922,2262.428,2593.234,806.97,7270.414,19.616,8.718,1.581,153.983,9891.228,152.643,47.5,31785.902,3.273,122.798,12450.809,3874.478,1.155,38.114,231.142,73.92,17.83,2.6,5.695,237.545,57.298,742.784,1.797,0.433,0.891,13220.33,25951.863,7.092,59.61,1515.733,1364.086,424.48,4870.875,10.318,5.841,45.139,2.565,8.363,3.888,1.21,26.875,0.029,0.032,28.106,56.941,265.368,304.162,94.65,852.773,2.301,1.023
United States,2011,USA,313876608,1.55093E+13,8.285,24.587,1023.843,321.36,180.549,56.67,1.386,1.249,484.122,-5.646,-327.47,17437.016,5473.071,5522.648,1733.43,0.831,51.001,19711.023,6186.829,42.394,21.274,4126.12,4088.87,15.894,-0.87,-225.797,81962.359,1.659,-1.912,-423.967,8885.434,2788.93,69293.906,21749.736,68.208,84.544,1.545,100.173,6582.108,3229.581,1013.69,20970.367,7.337,422.011,19668.828,6173.585,24.791,25.585,1979.51,22.863,157.912,871.998,996.984,312.93,2778.155,7.653,3.39,5.959,198.168,3976.329,4141.564,1299.94,12668.445,31.792,15.456,37.25,0.903,-2.077,-60.508,2201.92,2517.55,790.2,7015.241,19.326,8.559,-1.988,-196.671,9694.557,133.205,41.81,30886.521,3.985,154.409,12835.894,4028.887,1.023,37.684,233.103,74.81,18.14,0.95,1.961,238.342,57.793,742.658,1.83,0.444,0.906,13026.999,25726.066,15.339,258.676,1774.409,1624.014,509.74,5653.205,12.467,6.897,57.28,4.71,13.073,5.798,1.82,41.65,0.045,0.051,26.966,69.506,334.874,382.889,120.18,1066.898,2.939,1.302
United States,2012,USA,316651328,1.58496E+13,0.193,0.619,1016.827,321.98,181.967,57.62,1.426,1.285,470.467,-11.596,-634.667,15279.911,4838.404,4781.411,1514.04,-6.951,-430.02,18180.277,5756.809,37.47,19.317,4087.93,4040.67,16.132,-2.636,-678.203,79102.344,1.58,-2.563,-557.518,8776.277,2779.02,66926.039,21192.219,68.776,84.607,4.544,299.12,6881.228,3871.419,1225.89,21731.246,5.146,317.663,20499.672,6491.248,30.339,27.472,1901,-13.308,-120.625,751.373,856.747,271.29,2372.871,6.714,3,-2.214,-120.685,3855.644,3984.351,1261.65,12176.307,31.224,15.393,47.26,1.156,-2.641,-71.156,2130.764,2429.581,769.33,6729.055,19.04,8.507,-2.29,-221.97,9472.587,123.448,39.09,29914.881,14.103,568.193,14517.797,4597.08,0.967,37.818,236.724,75.88,18.26,1.664,3.621,239.633,57.666,747.586,1.878,0.452,0.945,12760.629,25047.863,-1.791,-49.529,1724.88,1554.77,492.32,5447.252,12.184,6.886,90.698,11.706,24.779,13.674,4.33,78.253,0.107,0.099,17.179,55.15,390.024,444.716,140.82,1231.715,3.485,1.557
United States,2013,USA,319375168,1.61084E+13,10.388,33.447,1112.88,355.426,190.56,60.86,1.501,1.381,470.62,3.8,183.867,15725.304,5022.271,4950.635,1581.11,-3.267,-188.096,17436.275,5568.713,38.986,19.521,4113.49,4055.61,15.764,2.714,679.887,80556.516,1.597,2.491,527.834,8598.696,2746.21,68007.961,21720.053,67.714,84.423,2.747,189,7070.228,3522.002,1124.84,22137.689,1.012,65.679,20530.486,6556.927,27.735,27.481,1908.65,-2.73,-24.913,726.46,826.238,263.88,2274.628,6.507,2.824,5.178,152.053,4007.697,4099.88,1309.4,12548.557,32.286,15.577,57.88,1.407,2.559,41.357,2172.121,2470.511,789.02,6801.158,19.455,8.443,1.636,154.966,9627.553,126.059,40.26,30144.963,13.508,620.979,16338.335,5218.059,0.993,37.421,247.921,79.62,18.76,4.711,11.197,249.299,58.74,776.27,1.963,0.463,0.964,12698.577,25727.75,7.751,110.697,1835.576,1629.369,520.38,5747.398,12.831,7.135,77.489,18.936,43.715,28.305,9.04,136.876,0.223,0.17,19.186,72.03,462.054,525.526,167.84,1446.744,4.138,1.796
United States,2014,USA,322033952,1.64827E+13,1.432,5.089,1119.494,360.515,198.706,63.99,1.562,1.387,467.311,-0.227,-11.416,15560.023,5010.856,4911.625,1581.71,1.422,79.182,17538.199,5647.896,38.616,19.275,4149.22,4096.01,15.756,1.043,268.469,80725.086,1.577,0.952,206.674,8545.714,2752.01,68088.242,21926.727,67.188,84.346,2.155,152.376,7222.604,3498.42,1126.61,22428.084,7.478,490.337,21883.607,7047.265,27.505,27.783,1914.11,-4.051,-33.606,692.853,786.221,253.19,2151.492,6.181,2.665,1.943,61.794,4069.492,4173.473,1344,12636.841,32.812,15.654,53.21,1.282,1.033,9.294,2181.415,2475.422,797.17,6773.866,19.462,8.391,0.683,65.713,9693.266,135.669,43.69,30100.135,16.951,884.494,18950.029,6102.553,1.067,37.287,258.466,83.07,19.08,4.221,10.545,257.954,59.248,802.605,2.028,0.466,0.994,12719.186,25996.219,2.795,52.501,1888.077,1698.051,546.83,5862.975,13.35,7.263,82.149,35.435,79.149,89.804,28.92,245.78,0.706,0.304,8.231,35.039,497.093,564.071,181.65,1543.604,4.435,1.912
United States,2015,USA,324607776,1.69026E+13,4.631,16.696,1162.053,377.211,196.021,63.63,1.558,1.465,447.663,-13.606,-681.778,13336.334,4329.078,4166.259,1352.4,-11.533,-651.388,15392.445,4996.507,33.115,16.814,4150.66,4083.99,15.862,-0.959,-249.186,79317.367,1.523,-1.237,-271.137,8411.136,2730.32,66713.094,21655.59,66.854,84.109,2.952,213.19,7435.795,4107.973,1333.48,22907.014,5.048,355.767,22806.082,7403.032,32.651,28.88,1828.25,-3.635,-29.162,663.691,751.646,243.99,2044.595,5.974,2.578,1.509,21.95,4091.442,4170.171,1353.67,12604.264,33.146,15.891,66.67,1.606,0.001,-12.952,2168.462,2455.825,797.18,6680.254,19.52,8.422,2.037,197.452,9890.718,136.904,44.44,30469.75,8.085,493.391,20319.732,6595.943,1.088,38.415,257.115,82.75,19.12,-0.397,-1.351,254.923,58.902,792.08,2.026,0.468,0.999,12581.307,25747.033,2.895,34.903,1922.98,1714.346,556.49,5924.01,13.626,7.469,34.947,27.024,106.174,120.237,39.03,327.083,0.956,0.412,4.989,21.695,518.788,587.54,190.72,1598.198,4.67,2.015
United States,2016,USA,327210208,1.71626E+13,8.488,32.017,1250.661,409.229,191.803,62.76,1.535,1.591,429.437,-8.508,-368.337,12104.576,3960.741,3787.015,1239.15,-18.271,-912.933,12479.973,4083.574,30.315,15.398,4154.06,4087.56,15.891,-0.093,-23.881,78613.539,1.499,-1.119,-242.283,8120.04,2656.96,65442.051,21413.307,65.001,83.245,0.742,55.194,7490.989,4212.308,1378.31,22893.508,-1.749,-129.471,22229.016,7273.561,33.72,29.122,1755.35,7.024,42.414,706.105,798.05,261.13,2157.956,6.388,2.745,6.18,218.403,4309.845,4372.113,1430.6,13171.486,34.999,16.755,66.5,1.601,1.068,10.197,2178.659,2462.301,805.69,6658.287,19.711,8.47,0.716,70.858,9961.576,120.718,39.5,30443.965,-4.302,-283.759,19290.914,6312.184,0.966,38.726,253.683,81.92,19.16,-1.211,-3.432,250.359,58.556,775.292,2.004,0.469,0.986,12492.153,25723.152,10.745,208.205,2131.185,1909.812,624.91,6513.199,15.288,8.285,40.567,42.188,148.362,167.69,54.87,453.415,1.342,0.577,19.02,95.018,613.806,693.713,226.99,1875.876,5.553,2.386
United States,2017,USA,329791232,1.75963E+13,0.202,0.825,1243.373,410.054,190.211,62.73,1.548,1.588,416.784,-2.731,-108.148,11681.913,3852.593,3656.374,1205.84,6.534,266.804,13191.312,4350.379,29.757,14.922,4108.62,4052.31,15.695,0.373,95.877,78289.008,1.467,-0.481,-103.016,7702.357,2540.17,64617.52,21310.291,62.684,82.537,-1.216,-91.067,7399.922,3931.093,1296.44,22438.203,2.587,188.146,22625.547,7461.707,31.993,28.661,1688.94,12.527,83.783,789.888,890.988,293.84,2395.115,7.251,3.059,4.415,198.896,4508.74,4585.143,1512.14,13671.498,37.316,17.463,56.31,1.371,-0.092,-14.816,2163.843,2440.786,804.95,6561.251,19.864,8.381,0.966,96.199,10057.775,114.891,37.89,30497.4,5.804,366.381,20250.889,6678.565,0.935,38.955,253.612,81.77,19.04,0.094,-0.071,247.945,57.733,769.008,2.018,0.47,0.982,12287.501,25819.029,8.09,213.712,2344.897,2144.357,707.19,7110.247,17.452,9.082,40.847,59.372,207.734,234.33,77.28,629.895,1.907,0.805,12.031,69.804,683.609,771.094,254.3,2072.855,6.275,2.648
United States,2018,USA,332140032,1.81406E+13,-1.325,-5.433,1218.223,404.621,186.156,61.83,1.472,1.512,412.062,-4.234,-163.134,11108.142,3689.458,3460.86,1149.49,-1.676,-72.928,12878.457,4277.451,27.359,13.785,4246.01,4201.55,15.698,3.664,945.924,80583.344,1.475,4.216,898.531,8012.584,2661.3,66865.844,22208.822,63.341,82.977,11.077,819.71,8219.633,4423.225,1469.13,24747.492,12.7,947.654,25318.723,8409.361,34.966,30.71,1731.3,-2.457,-23.911,765.977,862.949,286.62,2306.186,6.822,2.862,1.187,47.394,4556.134,4637.351,1540.25,13717.509,36.659,17.023,44.46,1.047,0.265,-6.949,2156.894,2429.939,807.08,6493.931,19.209,8.059,2.406,241.955,10299.73,128.5,42.68,31010.205,16.62,1109.987,23449.604,7788.552,1.016,38.482,250.438,80.52,18.69,-1.096,-3.174,242.428,56.271,754.014,1.916,0.445,0.936,12649.936,26764.953,1.882,54.343,2399.24,2207.412,733.17,7223.578,17.45,8.964,20.819,41.78,249.513,281.086,93.36,751.23,2.222,0.932,7.222,45.081,728.691,820.949,272.67,2193.926,6.49,2.723
United States,2019,USA,334319680,0,2.78,11.25,1243.93,415.87,172.021,57.51,1.383,1.565,392.776,-14.609,-538.999,9423.495,3150.46,2886.339,964.96,-7.21,-308.397,11872.033,3969.054,23.205,11.855,4197.42,4158.38,15.648,-0.711,-190.211,79489.016,0,-1.191,-264.432,7741.722,2588.21,65638.945,21944.391,62.241,82.576,3.533,290.366,8509.999,4743.395,1585.81,25454.676,10.366,871.749,27761.186,9281.11,38.135,32.023,1633.31,-1.398,-13.492,752.485,845.329,282.61,2250.794,6.796,2.832,2.09,74.218,4630.352,4696.613,1570.17,13850.071,37.759,17.424,39.04,0.93,0.288,-1.763,2155.132,2421.066,809.41,6446.32,19.465,8.11,-0.153,-15.799,10283.932,111.989,37.44,30760.773,12.166,947.549,26130.982,8736.102,0.9,38.698,234.433,75.38,17.87,-6.194,-16.005,225.473,53.452,701.224,1.813,0.43,0.882,12438.334,26574.742,3.425,75.98,2475.22,2275.547,760.76,7403.751,18.295,9.314,14.49,35.102,284.616,319.724,106.89,851.328,2.57,1.071,8.514,59.126,787.816,885.021,295.88,2356.476,7.115,2.965
United States,2020,USA,335942016,0,-9.029,-37.549,1126.15,378.321,162.826,54.7,1.353,1.538,369.392,-18.863,-594.279,7608.996,2556.181,2302.153,773.39,-24.92,-989.092,8870.466,2979.962,19.128,10.39,4090.49,4043.18,16.434,-7.419,-1971.645,73236.141,0,-9.237,-2026.943,7239.047,2431.9,59288.348,19917.447,60.148,80.955,-2.128,-181.131,8328.868,4834.674,1624.17,24792.576,-1.294,-120.065,27269.721,9161.045,40.171,33.853,1493.52,-0.941,-9.822,742.663,833.328,279.95,2210.689,6.924,3.019,0.16,55.298,4685.649,4796.304,1611.28,13947.792,39.852,19.045,47.31,1.157,-2.413,-59.727,2095.404,2351.239,789.88,6237.399,19.536,8.517,-12.17,-1251.534,9032.397,102.22,34.34,26886.775,-5.044,-440.628,24693.172,8295.474,0.849,36.712,225.994,72.79,18.09,-3.259,-8.439,216.674,53.849,672.717,1.8,0.447,0.919,12035.351,24603.098,2.009,115.026,2590.245,2445.065,821.4,7710.394,20.316,10.528,22.29,62.163,346.779,389.115,130.72,1032.258,3.233,1.409,14.214,108.672,896.488,1005.947,337.94,2668.579,8.358,3.644
United States,2021,USA,336997632,0,9.917,37.518,1233.954,415.839,160.98,54.25,1.306,1.603,379.26,14.894,380.713,8714.881,2936.894,2664.707,898,8.344,248.646,9580.508,3228.608,21.62,11.32,4192.93,4153.62,16.009,5.454,1341.928,76988.75,0,6.23,1240.881,7455.215,2512.39,62784.797,21158.328,60.487,81.551,0.35,29.166,8358.034,4686.057,1579.19,24801.463,3.061,280.374,28016.277,9441.419,38.02,32.214,1575.3,-11.959,-91.208,651.455,731.37,246.47,1933.115,5.934,2.511,3.296,101.05,4786.699,4870.153,1641.23,14203.955,39.513,18.449,39.31,0.938,-1.296,-34.719,2060.685,2313.518,779.65,6114.834,18.77,7.943,9.2,831.001,9863.398,104.452,35.2,29268.451,0.271,22.448,24682.434,8317.922,0.847,38.017,224.519,72.49,18.24,-0.531,-1.475,215.105,54.125,666.234,1.745,0.439,0.865,12325.368,25945.025,6.454,135.769,2726.014,2556.635,861.58,8089.12,20.743,10.507,25.781,87.806,434.585,487.897,164.42,1289.579,3.958,1.675,11.913,103.127,999.615,1122.263,378.2,2966.237,9.105,3.853
United States,2022,USA,338289856,0,4.335,18.026,1282.526,433.866,158.03,53.46,1.244,1.629,367.259,-6.663,-195.673,8103.174,2741.221,2450.531,828.99,3.854,124.433,9911.74,3353.041,19.293,10.289,4338.09,4296.88,16.128,2.685,696.746,78754.273,0,2.064,436.695,7560.528,2557.65,63835.859,21595.023,59.523,81.057,5.433,454.089,8812.123,4994.12,1689.46,26049.031,3.644,344.088,28926.398,9785.507,39.318,33.076,1578.07,3.851,22.622,674.078,756.659,255.97,1992.603,5.957,2.53,5.533,260.05,5046.749,5141.242,1739.23,14918.417,40.477,18.943,41.21,0.95,-1.04,-28.865,2031.819,2280.707,771.54,6006.149,17.956,7.626,1.807,178.28,10041.679,115.877,39.2,29683.652,6.187,514.6,26109.33,8832.521,0.912,37.691,224.406,72.62,19.16,0.333,-0.114,214.668,56.638,663.354,1.69,0.446,0.842,12701.77,26641.771,9.724,288.916,3014.93,2860.535,967.69,8912.268,22.521,11.317,24.138,102.932,537.517,603.89,204.29,1588.926,4.754,2.018,14.97,145.448,1145.063,1285.318,434.81,3384.858,10.119,4.298
